user_id,app_name,category,app_type,activity_type,timestamp,details
9e25e777-c22a-454c-bbfd-09c5783fe5f0,App2,Category2,Benign,update,2024-01-23 00:49:15,User 9e25e777-c22a-454c-bbfd-09c5783fe5f0 updated App2 from category Category2.
d6009084-5a01-4f3c-8ecd-73f31c35cc01,App1,Category1,Malware,crash,2024-04-04 03:15:55,App App1 from category Category1 crashed on user d6009084-5a01-4f3c-8ecd-73f31c35cc01's device.
ca2e328c-6de9-492a-9073-81baec4651d3,App1,Category1,Malware,open,2024-06-05 18:26:39,User ca2e328c-6de9-492a-9073-81baec4651d3 opened App1 from category Category1.
d697e501-0ec3-4ecf-ba1d-7ef752a87d96,App5,Category5,Malware,install,2024-03-17 00:57:19,User d697e501-0ec3-4ecf-ba1d-7ef752a87d96 installed App5 from category Category5.
bafdf278-9bc8-440e-a84f-08bdbfc697f2,App1,Category1,Malware,update,2024-02-21 14:22:05,User bafdf278-9bc8-440e-a84f-08bdbfc697f2 updated App1 from category Category1.
b0a28444-83d9-4d46-b34d-0c7b57c4cd5d,App2,Category2,Benign,install,2024-03-29 09:34:51,User b0a28444-83d9-4d46-b34d-0c7b57c4cd5d installed App2 from category Category2.
afde2ce4-faf8-4023-b18d-05f6e0ebe78b,App1,Category1,Malware,uninstall,2024-04-17 02:19:07,User afde2ce4-faf8-4023-b18d-05f6e0ebe78b uninstalled App1 from category Category1.
76931f32-486b-45bc-a4e4-98161d8d7831,App2,Category2,Benign,uninstall,2024-05-14 10:05:24,User 76931f32-486b-45bc-a4e4-98161d8d7831 uninstalled App2 from category Category2.
65d594b7-9471-4cda-a93d-7e5d4cd5ea7e,App2,Category2,Benign,crash,2024-04-22 12:45:28,App App2 from category Category2 crashed on user 65d594b7-9471-4cda-a93d-7e5d4cd5ea7e's device.
ba92cd7f-8630-472d-ae89-368e85a2257f,App5,Category5,Malware,update,2024-05-05 21:33:24,User ba92cd7f-8630-472d-ae89-368e85a2257f updated App5 from category Category5.
6ea58021-7547-4472-9e8b-cc10cba9302f,App4,Category4,Benign,uninstall,2024-02-01 08:28:29,User 6ea58021-7547-4472-9e8b-cc10cba9302f uninstalled App4 from category Category4.
c3831d8a-4085-4c34-9c1b-8681fccc2b41,App3,Category3,Malware,crash,2024-05-03 20:35:20,App App3 from category Category3 crashed on user c3831d8a-4085-4c34-9c1b-8681fccc2b41's device.
9009138d-a8f4-4afb-abab-0909fe5ef197,App5,Category5,Malware,crash,2024-02-19 15:41:26,App App5 from category Category5 crashed on user 9009138d-a8f4-4afb-abab-0909fe5ef197's device.
2aeb475e-b92d-4212-b057-addb64661285,App3,Category3,Malware,crash,2024-02-14 12:26:02,App App3 from category Category3 crashed on user 2aeb475e-b92d-4212-b057-addb64661285's device.
a5ca5bfc-381e-4d04-b248-1907d07e803e,App2,Category2,Benign,crash,2024-04-13 21:04:20,App App2 from category Category2 crashed on user a5ca5bfc-381e-4d04-b248-1907d07e803e's device.
9b5c21c6-2004-4e9b-ab17-dd0301631cef,App2,Category2,Benign,update,2024-05-18 01:16:45,User 9b5c21c6-2004-4e9b-ab17-dd0301631cef updated App2 from category Category2.
33d10a05-8158-4ac8-901a-eeb4604673b2,App2,Category2,Benign,crash,2024-02-04 11:46:50,App App2 from category Category2 crashed on user 33d10a05-8158-4ac8-901a-eeb4604673b2's device.
9c9a993c-b757-4937-88b7-c257111e8528,App1,Category1,Malware,uninstall,2024-06-13 15:09:11,User 9c9a993c-b757-4937-88b7-c257111e8528 uninstalled App1 from category Category1.
7ef8b46e-f537-47d0-906a-6e5c7e560264,App5,Category5,Malware,open,2024-03-31 14:28:21,User 7ef8b46e-f537-47d0-906a-6e5c7e560264 opened App5 from category Category5.
94d9c59e-23b9-4a35-b201-91eb5f021bb4,App2,Category2,Benign,open,2024-03-23 05:21:22,User 94d9c59e-23b9-4a35-b201-91eb5f021bb4 opened App2 from category Category2.
f46fd220-7333-45a0-b921-ff4518dbbfce,App4,Category4,Benign,crash,2024-01-08 07:50:52,App App4 from category Category4 crashed on user f46fd220-7333-45a0-b921-ff4518dbbfce's device.
a7bacdd0-8416-4a70-95ad-3b3fd9b78bcc,App5,Category5,Malware,crash,2024-02-28 17:00:59,App App5 from category Category5 crashed on user a7bacdd0-8416-4a70-95ad-3b3fd9b78bcc's device.
a315e0c9-243e-4e91-9fa1-11189513e134,App5,Category5,Malware,crash,2024-02-11 19:05:44,App App5 from category Category5 crashed on user a315e0c9-243e-4e91-9fa1-11189513e134's device.
7a3cdaa1-c432-43e8-b563-ec51afa8a98a,App2,Category2,Benign,open,2024-06-12 21:04:02,User 7a3cdaa1-c432-43e8-b563-ec51afa8a98a opened App2 from category Category2.
3656501c-15bc-40ce-843e-8b915ac07af2,App2,Category2,Benign,update,2024-03-31 07:52:46,User 3656501c-15bc-40ce-843e-8b915ac07af2 updated App2 from category Category2.
d431f5b2-85d0-461a-8d47-ed9d4e66b984,App3,Category3,Malware,install,2024-01-27 14:29:03,User d431f5b2-85d0-461a-8d47-ed9d4e66b984 installed App3 from category Category3.
0805d209-3d75-4b0f-9869-e14f1ec4b633,App1,Category1,Malware,uninstall,2024-05-22 13:53:59,User 0805d209-3d75-4b0f-9869-e14f1ec4b633 uninstalled App1 from category Category1.
26108ead-5d7d-442c-87c2-0ce20158f71e,App3,Category3,Malware,uninstall,2024-03-25 13:50:27,User 26108ead-5d7d-442c-87c2-0ce20158f71e uninstalled App3 from category Category3.
e565cbbc-ace4-428c-bd85-2c304d093133,App2,Category2,Benign,open,2024-05-14 07:20:45,User e565cbbc-ace4-428c-bd85-2c304d093133 opened App2 from category Category2.
1e880314-7033-4797-838a-2b7a49dc2337,App5,Category5,Malware,crash,2024-02-21 08:55:42,App App5 from category Category5 crashed on user 1e880314-7033-4797-838a-2b7a49dc2337's device.
1049263f-a14c-426c-aa6f-72adcec7013b,App3,Category3,Malware,update,2024-04-02 23:06:22,User 1049263f-a14c-426c-aa6f-72adcec7013b updated App3 from category Category3.
13798594-6361-48fa-bdab-c5631a040895,App3,Category3,Malware,uninstall,2024-05-29 10:47:01,User 13798594-6361-48fa-bdab-c5631a040895 uninstalled App3 from category Category3.
69cb177d-0710-4a4f-a151-93e13f6f2a9c,App2,Category2,Benign,open,2024-05-23 17:30:55,User 69cb177d-0710-4a4f-a151-93e13f6f2a9c opened App2 from category Category2.
445eb9ba-ae58-475f-820a-a792eef8a69d,App3,Category3,Malware,uninstall,2024-05-22 06:27:24,User 445eb9ba-ae58-475f-820a-a792eef8a69d uninstalled App3 from category Category3.
b5346304-a6ae-4fa4-9b78-42a45ccb903c,App3,Category3,Malware,crash,2024-04-14 04:50:30,App App3 from category Category3 crashed on user b5346304-a6ae-4fa4-9b78-42a45ccb903c's device.
64aa7e5a-2e78-4e38-9145-18698614792f,App1,Category1,Malware,update,2024-02-27 23:51:26,User 64aa7e5a-2e78-4e38-9145-18698614792f updated App1 from category Category1.
5f852305-3e2c-4ff6-b78e-119af2bbe3d6,App3,Category3,Malware,crash,2024-05-08 17:52:58,App App3 from category Category3 crashed on user 5f852305-3e2c-4ff6-b78e-119af2bbe3d6's device.
1b4d68fd-27b9-46a8-86e2-987da481a571,App5,Category5,Malware,uninstall,2024-06-08 07:52:29,User 1b4d68fd-27b9-46a8-86e2-987da481a571 uninstalled App5 from category Category5.
bda8b9c6-1439-4404-9417-3f7c8f282e8c,App1,Category1,Malware,update,2024-03-17 17:09:35,User bda8b9c6-1439-4404-9417-3f7c8f282e8c updated App1 from category Category1.
de80d6eb-216d-4b01-8b16-ef6e045a5cb4,App4,Category4,Benign,crash,2024-03-23 06:37:45,App App4 from category Category4 crashed on user de80d6eb-216d-4b01-8b16-ef6e045a5cb4's device.
2ea95070-3533-423c-aca7-d7bc8d387a4f,App1,Category1,Malware,uninstall,2024-05-27 16:06:38,User 2ea95070-3533-423c-aca7-d7bc8d387a4f uninstalled App1 from category Category1.
897c0d4c-434b-4a54-9fa7-0f19c9ea4b0e,App5,Category5,Malware,crash,2024-03-19 23:11:41,App App5 from category Category5 crashed on user 897c0d4c-434b-4a54-9fa7-0f19c9ea4b0e's device.
48bc8a4d-1e63-447a-b125-1f0ae35b0e34,App2,Category2,Benign,update,2024-01-13 21:17:23,User 48bc8a4d-1e63-447a-b125-1f0ae35b0e34 updated App2 from category Category2.
553a2586-f59d-473d-948e-80ec43e6bd05,App5,Category5,Malware,install,2024-01-23 19:15:27,User 553a2586-f59d-473d-948e-80ec43e6bd05 installed App5 from category Category5.
c82ceac1-2e6d-4e25-bccd-5dc391ea27b8,App2,Category2,Benign,uninstall,2024-05-23 15:48:27,User c82ceac1-2e6d-4e25-bccd-5dc391ea27b8 uninstalled App2 from category Category2.
5d636396-0c4d-4d50-9bff-209bac478d97,App2,Category2,Benign,crash,2024-04-14 12:04:12,App App2 from category Category2 crashed on user 5d636396-0c4d-4d50-9bff-209bac478d97's device.
28881a11-840d-47d1-9a06-fa0488972d97,App2,Category2,Benign,crash,2024-05-18 22:39:10,App App2 from category Category2 crashed on user 28881a11-840d-47d1-9a06-fa0488972d97's device.
0e7d4641-7133-4681-9846-0405671197c9,App2,Category2,Benign,uninstall,2024-02-20 14:04:11,User 0e7d4641-7133-4681-9846-0405671197c9 uninstalled App2 from category Category2.
22565dbc-1ea9-4dee-9953-0c94fe2078a2,App1,Category1,Malware,uninstall,2024-04-17 02:59:40,User 22565dbc-1ea9-4dee-9953-0c94fe2078a2 uninstalled App1 from category Category1.
8c5b6687-66b5-4602-967e-f5f402dd18b1,App4,Category4,Benign,install,2024-02-28 17:19:59,User 8c5b6687-66b5-4602-967e-f5f402dd18b1 installed App4 from category Category4.
fba656e6-5509-4c1e-a59e-425037ac1830,App5,Category5,Malware,uninstall,2024-05-11 14:44:38,User fba656e6-5509-4c1e-a59e-425037ac1830 uninstalled App5 from category Category5.
6874d39f-d837-4cee-947b-5864f05a3766,App3,Category3,Malware,update,2024-02-11 23:30:53,User 6874d39f-d837-4cee-947b-5864f05a3766 updated App3 from category Category3.
645cb46f-2fdd-4c9f-9676-2b7160dc4e9d,App1,Category1,Malware,open,2024-04-27 00:56:25,User 645cb46f-2fdd-4c9f-9676-2b7160dc4e9d opened App1 from category Category1.
76d043d5-b63f-4f4d-b152-8589bd3b9a59,App5,Category5,Malware,update,2024-01-18 04:23:34,User 76d043d5-b63f-4f4d-b152-8589bd3b9a59 updated App5 from category Category5.
5a019bb5-a2cb-4bba-bcd3-ee4dae34adf9,App3,Category3,Malware,update,2024-04-25 22:18:55,User 5a019bb5-a2cb-4bba-bcd3-ee4dae34adf9 updated App3 from category Category3.
e1d857c6-9cff-4a3e-9487-f6042664d91f,App4,Category4,Benign,open,2024-01-31 22:29:21,User e1d857c6-9cff-4a3e-9487-f6042664d91f opened App4 from category Category4.
a74786c0-d0c1-4130-a072-81b454f30734,App2,Category2,Benign,install,2024-02-02 06:44:12,User a74786c0-d0c1-4130-a072-81b454f30734 installed App2 from category Category2.
8b1f0134-f409-4977-8457-5781f7fdfe66,App2,Category2,Benign,uninstall,2024-02-10 11:08:27,User 8b1f0134-f409-4977-8457-5781f7fdfe66 uninstalled App2 from category Category2.
c0756439-6053-4beb-8eed-39755a77ea8b,App1,Category1,Malware,crash,2024-04-27 20:37:39,App App1 from category Category1 crashed on user c0756439-6053-4beb-8eed-39755a77ea8b's device.
a6e5f8ce-02e4-4168-a57c-7fe1a9a09f90,App5,Category5,Malware,update,2024-02-21 02:40:32,User a6e5f8ce-02e4-4168-a57c-7fe1a9a09f90 updated App5 from category Category5.
5ac880d6-975c-4d61-bed2-649c294b4510,App4,Category4,Benign,update,2024-05-20 10:14:05,User 5ac880d6-975c-4d61-bed2-649c294b4510 updated App4 from category Category4.
ca0602af-ae3e-4e06-8c8d-2e1e123f5524,App2,Category2,Benign,open,2024-04-05 15:08:59,User ca0602af-ae3e-4e06-8c8d-2e1e123f5524 opened App2 from category Category2.
21f65771-79f8-4396-940c-f41cb56859c3,App5,Category5,Malware,open,2024-05-07 19:58:49,User 21f65771-79f8-4396-940c-f41cb56859c3 opened App5 from category Category5.
8072e7c0-3c87-44ee-acd8-a6228ce49838,App1,Category1,Malware,crash,2024-04-08 17:56:44,App App1 from category Category1 crashed on user 8072e7c0-3c87-44ee-acd8-a6228ce49838's device.
c78f30a8-54be-4b8e-af2d-38a648a9b3f8,App4,Category4,Benign,uninstall,2024-05-22 00:17:08,User c78f30a8-54be-4b8e-af2d-38a648a9b3f8 uninstalled App4 from category Category4.
48440b1d-1f99-4034-b81e-c3139b3a2fb2,App4,Category4,Benign,install,2024-04-07 15:20:17,User 48440b1d-1f99-4034-b81e-c3139b3a2fb2 installed App4 from category Category4.
a1a841ee-e460-4fd2-b9bd-5f0b8eeb0984,App1,Category1,Malware,install,2024-04-18 07:26:21,User a1a841ee-e460-4fd2-b9bd-5f0b8eeb0984 installed App1 from category Category1.
6f588b50-e28d-4170-a046-6eecf82e0596,App2,Category2,Benign,update,2024-03-28 11:29:20,User 6f588b50-e28d-4170-a046-6eecf82e0596 updated App2 from category Category2.
4fdf76a9-29af-41b6-968b-5fcb02530572,App2,Category2,Benign,crash,2024-05-17 13:34:18,App App2 from category Category2 crashed on user 4fdf76a9-29af-41b6-968b-5fcb02530572's device.
1cb6016e-b68e-4bd5-a1fa-7e7f89da44ad,App5,Category5,Malware,crash,2024-04-30 03:38:35,App App5 from category Category5 crashed on user 1cb6016e-b68e-4bd5-a1fa-7e7f89da44ad's device.
ea91810a-c2b8-4b40-835a-fedec77355e4,App3,Category3,Malware,install,2024-01-31 06:07:36,User ea91810a-c2b8-4b40-835a-fedec77355e4 installed App3 from category Category3.
fdcbedb8-5a4f-48e7-bb36-06a05ac126f8,App1,Category1,Malware,crash,2024-02-01 02:58:22,App App1 from category Category1 crashed on user fdcbedb8-5a4f-48e7-bb36-06a05ac126f8's device.
2c1cace1-8a20-4bbf-b73e-16c20365d18b,App2,Category2,Benign,install,2024-01-13 17:50:06,User 2c1cace1-8a20-4bbf-b73e-16c20365d18b installed App2 from category Category2.
8e9baaeb-df64-4b2e-ac75-655b180e3f3c,App3,Category3,Malware,crash,2024-03-07 00:54:37,App App3 from category Category3 crashed on user 8e9baaeb-df64-4b2e-ac75-655b180e3f3c's device.
d97acd44-a9ed-48d9-a08f-c7e93db4f4f3,App3,Category3,Malware,update,2024-01-08 09:52:34,User d97acd44-a9ed-48d9-a08f-c7e93db4f4f3 updated App3 from category Category3.
c3773375-7837-4e1d-8410-3607ca8444ed,App4,Category4,Benign,open,2024-01-08 12:35:33,User c3773375-7837-4e1d-8410-3607ca8444ed opened App4 from category Category4.
36527d46-81a9-4337-b110-e229c2c51bfd,App5,Category5,Malware,update,2024-01-15 09:32:11,User 36527d46-81a9-4337-b110-e229c2c51bfd updated App5 from category Category5.
a0d1448d-f16c-4d0c-a946-f675697b48d9,App4,Category4,Benign,install,2024-02-10 22:51:03,User a0d1448d-f16c-4d0c-a946-f675697b48d9 installed App4 from category Category4.
9aa7be52-e07b-42b3-9322-db970fe41ecf,App4,Category4,Benign,update,2024-01-23 07:06:53,User 9aa7be52-e07b-42b3-9322-db970fe41ecf updated App4 from category Category4.
8776fd56-be1b-4523-a6aa-c14734fb8ee2,App1,Category1,Malware,update,2024-01-25 15:49:56,User 8776fd56-be1b-4523-a6aa-c14734fb8ee2 updated App1 from category Category1.
0663ae64-d4fa-4148-97ab-31e61e562ef9,App4,Category4,Benign,open,2024-06-12 17:05:32,User 0663ae64-d4fa-4148-97ab-31e61e562ef9 opened App4 from category Category4.
e9c39d87-c5fa-49de-b0e8-5058b6a53c95,App1,Category1,Malware,crash,2024-02-02 03:27:36,App App1 from category Category1 crashed on user e9c39d87-c5fa-49de-b0e8-5058b6a53c95's device.
673f3258-cc7d-4c26-adf5-83a34c88e725,App4,Category4,Benign,install,2024-04-02 20:23:25,User 673f3258-cc7d-4c26-adf5-83a34c88e725 installed App4 from category Category4.
201c90fb-0cb1-474d-a36c-ab99817b394b,App2,Category2,Benign,crash,2024-04-06 07:02:07,App App2 from category Category2 crashed on user 201c90fb-0cb1-474d-a36c-ab99817b394b's device.
09c39f40-2883-4702-9082-78d6d324c34f,App4,Category4,Benign,open,2024-05-03 07:28:31,User 09c39f40-2883-4702-9082-78d6d324c34f opened App4 from category Category4.
c684cb1a-7b2c-4694-8bae-66d90dbee622,App1,Category1,Malware,update,2024-04-21 18:25:15,User c684cb1a-7b2c-4694-8bae-66d90dbee622 updated App1 from category Category1.
55fbd3a5-c0a3-44a9-b989-c7a56abcbe07,App2,Category2,Benign,crash,2024-03-23 18:44:04,App App2 from category Category2 crashed on user 55fbd3a5-c0a3-44a9-b989-c7a56abcbe07's device.
6158e492-4019-4ec1-95ea-27706040b1cd,App1,Category1,Malware,install,2024-05-18 12:14:42,User 6158e492-4019-4ec1-95ea-27706040b1cd installed App1 from category Category1.
fb92915c-03b5-4204-a0d9-6c5338a3062e,App3,Category3,Malware,open,2024-03-29 22:50:10,User fb92915c-03b5-4204-a0d9-6c5338a3062e opened App3 from category Category3.
6c299679-191e-46de-9abd-528ed9d1fef9,App1,Category1,Malware,uninstall,2024-03-24 14:09:03,User 6c299679-191e-46de-9abd-528ed9d1fef9 uninstalled App1 from category Category1.
3572581e-858c-4343-9246-4ae8a5bcffeb,App4,Category4,Benign,install,2024-01-05 22:46:53,User 3572581e-858c-4343-9246-4ae8a5bcffeb installed App4 from category Category4.
1b0587ea-cca4-4b38-b274-5c3c8e2ece70,App2,Category2,Benign,update,2024-05-11 11:04:12,User 1b0587ea-cca4-4b38-b274-5c3c8e2ece70 updated App2 from category Category2.
f55739c7-11bf-4417-a237-a6be54a46f35,App4,Category4,Benign,crash,2024-06-03 09:03:43,App App4 from category Category4 crashed on user f55739c7-11bf-4417-a237-a6be54a46f35's device.
24d9bdd0-d053-419e-8012-617a093217ea,App1,Category1,Malware,install,2024-01-20 15:18:08,User 24d9bdd0-d053-419e-8012-617a093217ea installed App1 from category Category1.
cdab8af4-ffe8-4923-995f-be0c35e47ffe,App4,Category4,Benign,crash,2024-02-06 09:33:10,App App4 from category Category4 crashed on user cdab8af4-ffe8-4923-995f-be0c35e47ffe's device.
0990700d-9a67-4e2e-9806-643376dc5f15,App3,Category3,Malware,install,2024-05-31 04:42:54,User 0990700d-9a67-4e2e-9806-643376dc5f15 installed App3 from category Category3.
524f9ff1-0ac3-4f93-86a6-c33c82f7ec93,App1,Category1,Malware,uninstall,2024-01-24 21:38:10,User 524f9ff1-0ac3-4f93-86a6-c33c82f7ec93 uninstalled App1 from category Category1.
48187bf2-3bb0-4026-9e69-1105a90c2c95,App4,Category4,Benign,uninstall,2024-06-05 03:32:44,User 48187bf2-3bb0-4026-9e69-1105a90c2c95 uninstalled App4 from category Category4.
57441ab4-ab07-4953-87e0-198edc5c8aa9,App1,Category1,Malware,uninstall,2024-03-28 10:16:14,User 57441ab4-ab07-4953-87e0-198edc5c8aa9 uninstalled App1 from category Category1.
96f223db-7cea-4392-b884-887dbac596b5,App2,Category2,Benign,install,2024-06-08 16:41:41,User 96f223db-7cea-4392-b884-887dbac596b5 installed App2 from category Category2.
17c2b71c-e35a-43db-a5a7-2cf9691099d1,App1,Category1,Malware,update,2024-02-01 05:43:24,User 17c2b71c-e35a-43db-a5a7-2cf9691099d1 updated App1 from category Category1.
ba26844d-27b4-4fdb-9563-01df184f6dcd,App4,Category4,Benign,open,2024-05-08 20:51:03,User ba26844d-27b4-4fdb-9563-01df184f6dcd opened App4 from category Category4.
6b3c9f99-cb0e-4c21-b2bb-a462eebd0fa7,App3,Category3,Malware,crash,2024-06-01 00:16:13,App App3 from category Category3 crashed on user 6b3c9f99-cb0e-4c21-b2bb-a462eebd0fa7's device.
2e4c0823-150a-4555-a339-c844bb7da37d,App4,Category4,Benign,crash,2024-01-04 16:37:01,App App4 from category Category4 crashed on user 2e4c0823-150a-4555-a339-c844bb7da37d's device.
8af80f25-99b0-4de9-9dfb-b8fcf877a46f,App4,Category4,Benign,open,2024-01-14 00:19:32,User 8af80f25-99b0-4de9-9dfb-b8fcf877a46f opened App4 from category Category4.
623b5cf8-51e2-4f02-832e-8fec2a52389e,App3,Category3,Malware,install,2024-04-20 14:55:27,User 623b5cf8-51e2-4f02-832e-8fec2a52389e installed App3 from category Category3.
3cd312c5-eae1-4280-bcf6-eba6dc5ac219,App4,Category4,Benign,update,2024-04-14 22:17:36,User 3cd312c5-eae1-4280-bcf6-eba6dc5ac219 updated App4 from category Category4.
878c34a6-2f98-4ce0-a0a3-e4e84a27a952,App3,Category3,Malware,open,2024-04-15 07:56:36,User 878c34a6-2f98-4ce0-a0a3-e4e84a27a952 opened App3 from category Category3.
94a74a37-957b-4219-9692-975d243c7f54,App3,Category3,Malware,crash,2024-06-09 00:45:29,App App3 from category Category3 crashed on user 94a74a37-957b-4219-9692-975d243c7f54's device.
cd43404b-aae7-4ad1-ba3d-8f0337347e3c,App4,Category4,Benign,uninstall,2024-02-18 20:43:24,User cd43404b-aae7-4ad1-ba3d-8f0337347e3c uninstalled App4 from category Category4.
f4de8be8-9ff2-4717-9860-14cd37af3420,App5,Category5,Malware,update,2024-05-28 11:46:27,User f4de8be8-9ff2-4717-9860-14cd37af3420 updated App5 from category Category5.
2bf7abfc-6284-42ae-bd4b-bdef2d049b45,App1,Category1,Malware,uninstall,2024-04-18 10:46:29,User 2bf7abfc-6284-42ae-bd4b-bdef2d049b45 uninstalled App1 from category Category1.
32c37e68-c885-4239-a748-ac791b5a2ae2,App2,Category2,Benign,uninstall,2024-02-07 10:07:22,User 32c37e68-c885-4239-a748-ac791b5a2ae2 uninstalled App2 from category Category2.
987ef766-cb3d-4dc3-97a9-3187c2982e2b,App3,Category3,Malware,crash,2024-05-12 23:42:15,App App3 from category Category3 crashed on user 987ef766-cb3d-4dc3-97a9-3187c2982e2b's device.
be657d82-19f5-47d4-9244-879506ea2082,App2,Category2,Benign,update,2024-03-23 12:05:18,User be657d82-19f5-47d4-9244-879506ea2082 updated App2 from category Category2.
3cd5620d-6d8f-47e8-a753-6339ac0fd12b,App1,Category1,Malware,uninstall,2024-05-09 15:35:42,User 3cd5620d-6d8f-47e8-a753-6339ac0fd12b uninstalled App1 from category Category1.
34c2362c-13c4-4d22-b44e-eafe057e333b,App5,Category5,Malware,install,2024-03-14 18:53:25,User 34c2362c-13c4-4d22-b44e-eafe057e333b installed App5 from category Category5.
4737065b-545b-4c33-b0f1-ceba22ac0633,App3,Category3,Malware,open,2024-01-01 04:32:15,User 4737065b-545b-4c33-b0f1-ceba22ac0633 opened App3 from category Category3.
a94834ed-f333-4cb1-9c95-c7d46ae2d02d,App3,Category3,Malware,install,2024-01-14 08:38:44,User a94834ed-f333-4cb1-9c95-c7d46ae2d02d installed App3 from category Category3.
4dab2d45-5592-4d12-82fb-89c8c7b1357c,App3,Category3,Malware,uninstall,2024-02-01 20:40:02,User 4dab2d45-5592-4d12-82fb-89c8c7b1357c uninstalled App3 from category Category3.
df69f4f4-7da9-4326-a08f-c30a0425d97f,App1,Category1,Malware,install,2024-01-28 18:37:29,User df69f4f4-7da9-4326-a08f-c30a0425d97f installed App1 from category Category1.
183f1172-3463-4b68-8a24-057807bf3957,App4,Category4,Benign,open,2024-03-11 14:15:15,User 183f1172-3463-4b68-8a24-057807bf3957 opened App4 from category Category4.
f54c6e20-6bcb-48c4-8a52-6e6d6764309e,App3,Category3,Malware,open,2024-01-20 09:14:53,User f54c6e20-6bcb-48c4-8a52-6e6d6764309e opened App3 from category Category3.
3844fcd5-e642-422e-a8ad-495f46129184,App5,Category5,Malware,open,2024-04-30 17:17:03,User 3844fcd5-e642-422e-a8ad-495f46129184 opened App5 from category Category5.
50e88474-3a7f-4644-86e9-7f32dc2ffaee,App5,Category5,Malware,install,2024-04-24 21:36:04,User 50e88474-3a7f-4644-86e9-7f32dc2ffaee installed App5 from category Category5.
d124f43e-8b66-4733-956e-83de8381dd7f,App1,Category1,Malware,update,2024-05-08 12:33:53,User d124f43e-8b66-4733-956e-83de8381dd7f updated App1 from category Category1.
4f39123f-a76a-4ddc-9deb-1017ad8323a1,App2,Category2,Benign,install,2024-04-29 00:10:06,User 4f39123f-a76a-4ddc-9deb-1017ad8323a1 installed App2 from category Category2.
c22fcf3e-fbc2-409f-9312-bb4580909aa9,App4,Category4,Benign,install,2024-02-20 00:32:52,User c22fcf3e-fbc2-409f-9312-bb4580909aa9 installed App4 from category Category4.
1ee8eb08-e867-4d68-9881-7381d523fcae,App3,Category3,Malware,open,2024-05-23 03:12:01,User 1ee8eb08-e867-4d68-9881-7381d523fcae opened App3 from category Category3.
9958f4c7-dee6-496f-b431-101247ceb96d,App5,Category5,Malware,uninstall,2024-04-28 21:08:24,User 9958f4c7-dee6-496f-b431-101247ceb96d uninstalled App5 from category Category5.
f4ecb5bd-7023-400c-be30-098f2ab8c1e2,App2,Category2,Benign,uninstall,2024-03-07 13:23:43,User f4ecb5bd-7023-400c-be30-098f2ab8c1e2 uninstalled App2 from category Category2.
0ba6f735-689a-4db8-aa1f-b8af045ba2d6,App3,Category3,Malware,crash,2024-03-20 20:02:48,App App3 from category Category3 crashed on user 0ba6f735-689a-4db8-aa1f-b8af045ba2d6's device.
69e85bd9-5015-4163-a516-c2b34121a4be,App1,Category1,Malware,install,2024-05-27 04:41:40,User 69e85bd9-5015-4163-a516-c2b34121a4be installed App1 from category Category1.
da250ff3-9980-4370-a044-b79c179ef61f,App4,Category4,Benign,install,2024-01-23 04:47:12,User da250ff3-9980-4370-a044-b79c179ef61f installed App4 from category Category4.
4634e9c1-e6b4-46b3-8ea7-70aac37166a4,App5,Category5,Malware,uninstall,2024-05-21 04:26:37,User 4634e9c1-e6b4-46b3-8ea7-70aac37166a4 uninstalled App5 from category Category5.
14019cec-d1fc-4866-91ea-d618b9a9b1c1,App4,Category4,Benign,open,2024-01-22 10:45:02,User 14019cec-d1fc-4866-91ea-d618b9a9b1c1 opened App4 from category Category4.
89ed4121-615e-4aab-88e2-db21d7facc79,App3,Category3,Malware,install,2024-05-28 14:02:00,User 89ed4121-615e-4aab-88e2-db21d7facc79 installed App3 from category Category3.
6a478433-8b8a-4c75-aa37-fa81cbd10a53,App3,Category3,Malware,open,2024-05-12 18:45:09,User 6a478433-8b8a-4c75-aa37-fa81cbd10a53 opened App3 from category Category3.
b7ddb408-3397-4bbf-a593-ed4c6bf87618,App2,Category2,Benign,crash,2024-01-16 02:24:18,App App2 from category Category2 crashed on user b7ddb408-3397-4bbf-a593-ed4c6bf87618's device.
e84f8162-f816-481a-ad6d-9d9353fcf10f,App1,Category1,Malware,install,2024-03-09 14:13:40,User e84f8162-f816-481a-ad6d-9d9353fcf10f installed App1 from category Category1.
0962a2ab-4123-437e-8473-b1921dd46b95,App4,Category4,Benign,install,2024-05-25 04:28:12,User 0962a2ab-4123-437e-8473-b1921dd46b95 installed App4 from category Category4.
b7ca78ac-e356-4f35-9815-08304f4f49c3,App4,Category4,Benign,update,2024-03-27 22:19:14,User b7ca78ac-e356-4f35-9815-08304f4f49c3 updated App4 from category Category4.
dd67fd1e-5b64-4623-8193-8b0c9fae78fe,App4,Category4,Benign,open,2024-06-09 19:19:28,User dd67fd1e-5b64-4623-8193-8b0c9fae78fe opened App4 from category Category4.
b2e4f61c-134e-475c-acd4-2d1d7aafe905,App5,Category5,Malware,open,2024-02-13 00:59:47,User b2e4f61c-134e-475c-acd4-2d1d7aafe905 opened App5 from category Category5.
707d5160-cd70-4f09-baa5-f7d22b4df4e5,App5,Category5,Malware,open,2024-02-03 20:37:11,User 707d5160-cd70-4f09-baa5-f7d22b4df4e5 opened App5 from category Category5.
